URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/contract-publicationstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.1208",ContractResourcePublicationStatusCodes,Contract Resource Publication Status codes,"This value set contract specific codes for status.","StructureDefinition/contract-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-scope,4.0.1,draft,"2.16.840.1.113883.4.642.3.1216",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for scope.","StructureDefinition/contract-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-security-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1220",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for security category.","StructureDefinition/contract-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-security-classification,4.0.1,draft,"2.16.840.1.113883.4.642.3.1218",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for security classification.","StructureDefinition/contract-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-security-control,4.0.1,draft,"2.16.840.1.113883.4.642.3.1222",ContractResourceSecurityControlCodes,Contract Resource Security Control codes,"This value set contract specific codes for security control.","StructureDefinition/contract-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-signer-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.737",ContractSignerTypeCodes,Contract Signer Type Codes,"This value set includes sample Contract Signer Type codes.","StructureDefinition/contract-314e","THO"
http://hl7.org/fhir/ValueSet/contract-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.743",ContractResourceStatusCodes,Contract Resource Status Codes,"This value set contract specific codes for status.","StructureDefinition/contract-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-subtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.731",ContractSubtypeCodes,Contract Subtype Codes,"This value set includes sample Contract Subtype codes.","StructureDefinition/contract-314e","THO"
http://hl7.org/fhir/ValueSet/contract-term-subtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.735",ContractTermSubtypeCodes,Contract Term Subtype Codes,"This value set includes sample Contract Term SubType codes.","StructureDefinition/contract-314e","THO"
http://hl7.org/fhir/ValueSet/contract-term-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.733",ContractTermTypeCodes,Contract Term Type Codes,"This value set includes sample Contract Term Type codes.","StructureDefinition/contract-314e","THO"
http://hl7.org/fhir/ValueSet/contract-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.729",ContractTypeCodes,Contract Type Codes,"This value set includes sample Contract Type codes.","StructureDefinition/contract-314e","THO"
http://hl7.org/fhir/ValueSet/coverage-class,4.0.1,draft,"2.16.840.1.113883.4.642.3.1009",CoverageClassCodes,Coverage Class Codes,"This value set includes Coverage Class codes.","StructureDefinition/coverage-314e","THO"
http://hl7.org/fhir/ValueSet/coverage-copay-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.527",CoverageCopayTypeCodes,Coverage Copay Type Codes,"This value set includes sample Coverage Copayment Type codes.","StructureDefinition/coverage-314e","THO"
http://hl7.org/fhir/ValueSet/coverage-financial-exception,4.0.1,draft,"2.16.840.1.113883.4.642.3.1328",ExampleCoverageFinancialExceptionCodes,Example Coverage Financial Exception Codes,"This value set includes Example Coverage Financial Exception Codes.","StructureDefinition/coverage-314e","THO"
http://hl7.org/fhir/ValueSet/currencies,4.0.1,active,"2.16.840.1.113883.4.642.3.1025",Currencies,CurrencyCode,"Currency codes from ISO 4217 (see https://www.iso.org/iso-4217-currency-codes.html)","StructureDefinition/money-314e","Other"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/observation-lab-general-314e,StructureDefinition/observation-antimicrobial-susceptibility-314e,StructureDefinition/observation-microorganism-314e,StructureDefinition/observation-314e,StructureDefinition/observation-microbiology-314e","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/location-314e,StructureDefinition/medicationrequest-314e,StructureDefinition/timing-314e,StructureDefinition/healthcareservice-314e,StructureDefinition/practitionerrole-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/detectedissue-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.204",DetectedIssueCategory,Detected Issue Category,"Kinds of issues or contraindications, such as 'drug-drug interaction', 'duplicate therapy', etc.","StructureDefinition/detectedissue-314e","THO (V3)"
http://hl7.org/fhir/ValueSet/detectedissue-mitigation-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.205",DetectedIssueMitigationAction,Detected Issue Mitigation Action,"Kinds of mitigating actions and observations that can be associated with a detected issue or contraindication, such as 'added concurrent therapy', 'prior therapy documented', etc.","StructureDefinition/detectedissue-314e","THO (V3)"
http://hl7.org/fhir/ValueSet/detectedissue-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.206",DetectedIssueSeverity,DetectedIssueSeverity,"Indicates the potential degree of impact of the identified issue on the patient.","StructureDefinition/detectedissue-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.425",ProcedureDeviceActionCodes,Procedure Device Action Codes,"Example codes indicating the change that happened to the device during the procedure.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/procedure-314e","SCT"
http://hl7.org/fhir/ValueSet/device-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.208",FHIRDeviceTypes,FHIR Device Types,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/procedure-314e,StructureDefinition/devicerequest-314e","SCT"
http://hl7.org/fhir/ValueSet/device-nametype,4.0.1,draft,"2.16.840.1.113883.4.642.3.1083",DeviceNameType,DeviceNameType,"The type of name the device is referred by.","StructureDefinition/device-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.209",FHIRDeviceStatus,FHIRDeviceStatus,"The availability status of the device.","StructureDefinition/device-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1081",FHIRDeviceStatusReason,FHIRDeviceStatusReason,"The availability status reason of the device.","StructureDefinition/device-314e","THO"
http://hl7.org/fhir/ValueSet/device-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.1376",DeviceType,Device Type,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/device-314e","SCT"
http://hl7.org/fhir/ValueSet/diagnosis-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.49",DiagnosisRole,DiagnosisRole,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","StructureDefinition/episodeofcare-314e,StructureDefinition/encounter-314e","THO"
http://hl7.org/fhir/ValueSet/diagnostic-report-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.235",DiagnosticReportStatus,DiagnosticReportStatus,"The status of the diagnostic report.","StructureDefinition/diagnosticreport-314e,StructureDefinition/diagnosticreport-lab-314e,StructureDefinition/diagnosticreport-notereport-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/diagnostic-service-sections,4.0.1,draft,"2.16.840.1.113883.4.642.3.234",DiagnosticServiceSectionCodes,Diagnostic Service Section Codes,"This value set includes all the codes in HL7 V2 table 0074.","StructureDefinition/diagnosticreport-314e,StructureDefinition/diagnosticreport-lab-314e,StructureDefinition/diagnosticreport-notereport-314e","THO (V2)"
http://hl7.org/fhir/ValueSet/diet-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.385",DietCodes,Diet Codes,"Codes that can be used to indicate the type of food being ordered for a patient. This value set is provided as a suggestive example. It includes codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 182922004 (Dietary regime (regime/therapy)) ","StructureDefinition/nutritionorder-314e","SCT"
http://hl7.org/fhir/ValueSet/document-classcodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.46",DocumentClassValueSet,Document Class Value Set,"This is the code specifying the high-level kind of document (e.g. Prescription, Discharge Summary, Report, etc.). Note: Class code for documents comes from LOINC, and is based upon one of the following:The type of service described by the document. It is described at a very high level in Section 7.3 of the LOINC Manual. The type study performed. It was determined by identifying modalities for study reports. The section of the chart where the document is placed. It was determined from the SETs created for Claims Attachment requests.","StructureDefinition/documentreference-314e","LOINC"
http://hl7.org/fhir/ValueSet/document-reference-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.7",DocumentReferenceStatus,DocumentReferenceStatus,"The status of the document reference.","StructureDefinition/documentreference-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/document-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.244",DocumentRelationshipType,DocumentRelationshipType,"The type of relationship between documents.","StructureDefinition/documentreference-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/dose-rate-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.981",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","StructureDefinition/dosage-314e,StructureDefinition/medicationrequest-314e,StructureDefinition/medicationdispense-314e","THO"
http://hl7.org/fhir/ValueSet/encounter-admit-source,4.0.1,draft,"2.16.840.1.113883.4.642.3.257",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","StructureDefinition/encounter-314e","THO"
http://hl7.org/fhir/ValueSet/encounter-diet,4.0.1,draft,"2.16.840.1.113883.4.642.3.255",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","StructureDefinition/encounter-314e,StructureDefinition/nutritionorder-314e","THO"
http://hl7.org/fhir/ValueSet/encounter-location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.262",EncounterLocationStatus,EncounterLocationStatus,"The status of the location.","StructureDefinition/encounter-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-participant-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.250",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","StructureDefinition/encounter-314e,StructureDefinition/appointment-314e","THO (V3),THO"
http://hl7.org/fhir/ValueSet/encounter-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.261",EncounterReasonCodes,Encounter Reason Codes,"This examples value set defines the set of codes that can be used to indicate reasons for an encounter.","StructureDefinition/encounter-314e,StructureDefinition/appointment-314e","SCT"
http://hl7.org/fhir/ValueSet/encounter-special-arrangements,4.0.1,draft,"2.16.840.1.113883.4.642.3.253",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","StructureDefinition/encounter-314e","THO"
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,4.0.1,draft,"2.16.840.1.113883.4.642.3.252",SpecialCourtesy,Special courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/encounter-314e","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.246",EncounterStatus,EncounterStatus,"Current state of the encounter.","StructureDefinition/encounter-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/endpoint-connection-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.498",EndpointConnectionType,Endpoint Connection Type,"This is an example value set defined by the FHIR project, that could be used to represent possible connection type profile values.","StructureDefinition/endpoint-314e","THO"
http://hl7.org/fhir/ValueSet/endpoint-payload-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.496",EndpointPayloadType,Endpoint Payload Type,"This is an example value set defined by the FHIR project, that could be used to represent possible payload document types.","StructureDefinition/endpoint-314e","THO,Other"
http://hl7.org/fhir/ValueSet/endpoint-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.494",EndpointStatus,EndpointStatus,"The status of the endpoint.","StructureDefinition/endpoint-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/enteral-route,4.0.1,draft,"2.16.840.1.113883.4.642.3.394",EnteralRouteCodes,Enteral Route Codes,"EnteralRouteOfAdministration: Codes specifying the route of administration of enteral formula.  This value set is composed of HL7 V3 codes and is provided as a suggestive example.","StructureDefinition/nutritionorder-314e","THO (V3)"
http://hl7.org/fhir/ValueSet/entformula-additive,4.0.1,draft,"2.16.840.1.113883.4.642.3.392",EnteralFormulaAdditiveTypeCode,Enteral Formula Additive Type Code,"EnteralFormulaAdditiveType: Codes for the type of modular component such as protein, carbohydrate or fiber to be provided in addition to or mixed with the base formula. This value set is provided as a suggestive example.","StructureDefinition/nutritionorder-314e","THO"
http://hl7.org/fhir/ValueSet/entformula-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.391",EnteralFormulaTypeCodes,Enteral Formula Type Codes,"EnteralFormulaType : Codes for type of enteral formula to be administered to patient.  This value set is composed of SNOMED CT (US Extension) Concepts from SCTID 470581016 (Enteral+supplement feeds hierarchy (product)) and is provided as a suggestive example.","StructureDefinition/nutritionorder-314e","SCT"
http://hl7.org/fhir/ValueSet/episode-of-care-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.664",EpisodeOfCareStatus,EpisodeOfCareStatus,"The status of the episode of care.","StructureDefinition/episodeofcare-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/episodeofcare-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.666",EpisodeOfCareType,Episode of care type,"This example value set defines a set of codes that can be used to express the usage type of an EpisodeOfCare record.","StructureDefinition/episodeofcare-314e","THO"
http://hl7.org/fhir/ValueSet/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/procedure-314e,StructureDefinition/media-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/event-timing,4.0.1,active,"2.16.840.1.113883.4.642.3.75",EventTiming,EventTiming,"Real world event relating to the schedule.","StructureDefinition/medicationrequest-314e,StructureDefinition/timing-314e","THO (V3),hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/fm-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.592",FinancialResourceStatusCodes,Financial Resource Status Codes,"This value set includes Status codes.","StructureDefinition/visionprescription-314e,StructureDefinition/coverage-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/food-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.384",FoodTypeCodes,Food Type Codes,"This value set represents codes for types of foods and is provided as a suggestive example. It include codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 255620007 (Foods (substance)).","StructureDefinition/nutritionorder-314e","SCT"
http://hl7.org/fhir/ValueSet/goal-achievement,4.0.1,draft,"2.16.840.1.113883.4.642.3.1374",GoalAchievementStatus,Goal achievement status,"Describes the progression, or lack thereof, towards the goal against the target.","StructureDefinition/goal-314e","THO"
http://hl7.org/fhir/ValueSet/goal-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.275",GoalCategory,Goal category,"Example codes for grouping goals to use for filtering or presentation.","StructureDefinition/goal-314e","THO"
http://hl7.org/fhir/ValueSet/goal-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.273",GoalPriority,Goal priority,"Indicates the level of importance associated with reaching or sustaining a goal.","StructureDefinition/goal-314e","THO"
http://hl7.org/fhir/ValueSet/goal-start-event,4.0.1,draft,"2.16.840.1.113883.4.642.3.279",GoalStartEvent,Goal start event,"Identifies types of events that might trigger the start of a goal.","StructureDefinition/goal-314e","SCT"
http://hl7.org/fhir/ValueSet/goal-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.271",GoalLifecycleStatus,GoalLifecycleStatus,"Codes that reflect the current state of a goal and whether the goal is still being targeted.","StructureDefinition/goal-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/group-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.284",GroupType,GroupType,"Types of resources that are part of group.","StructureDefinition/group-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/identifier-314e,StructureDefinition/encounter-314e,StructureDefinition/observation-lab-general-314e,StructureDefinition/observation-antimicrobial-susceptibility-314e,StructureDefinition/patient-314e,StructureDefinition/coverage-314e,StructureDefinition/observation-microorganism-314e,StructureDefinition/practitioner-314e,StructureDefinition/organization-314e,StructureDefinition/practitionerrole-314e,StructureDefinition/servicerequest-314e,StructureDefinition/observation-microbiology-314e","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/identifier-314e,StructureDefinition/encounter-314e,StructureDefinition/observation-lab-general-314e,StructureDefinition/observation-antimicrobial-susceptibility-314e,StructureDefinition/patient-314e,StructureDefinition/coverage-314e,StructureDefinition/observation-microorganism-314e,StructureDefinition/practitioner-314e,StructureDefinition/organization-314e,StructureDefinition/practitionerrole-314e,StructureDefinition/servicerequest-314e,StructureDefinition/observation-microbiology-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/imagingstudy-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.990",ImagingStudyStatus,ImagingStudyStatus,"The status of the ImagingStudy.","StructureDefinition/imagingstudy-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/immunization-evaluation-dose-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.301",ImmunizationEvaluationDoseStatusCodes,Immunization Evaluation Dose Status codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the validity of a dose relative to a particular recommended schedule. This value set is provided as a suggestive example.","StructureDefinition/immunizationevaluation-314e","THO"
http://hl7.org/fhir/ValueSet/immunization-evaluation-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.299",ImmunizationEvaluationStatusCodes,Immunization Evaluation Status Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the current status of the evaluation for vaccine administration event.","StructureDefinition/immunizationevaluation-314e","THO"
http://hl7.org/fhir/ValueSet/immunization-evaluation-target-disease,4.0.1,draft,"2.16.840.1.113883.4.642.3.300",ImmunizationEvaluationTargetDiseaseCodes,Immunization Evaluation Target Disease Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the disease that the evaluation is against. This value set is provided as a suggestive example and includes the SNOMED CT concepts from the 64572001 (Disease) hierarchy.","StructureDefinition/immunizationevaluation-314e","SCT"
http://hl7.org/fhir/ValueSet/immunization-function,4.0.1,draft,"2.16.840.1.113883.4.642.3.995",ImmunizationFunctionCodes,Immunization Function Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the function a practitioner or organization may play in the immunization event. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","THO (V2)"
http://hl7.org/fhir/ValueSet/immunization-funding-source,4.0.1,draft,"2.16.840.1.113883.4.642.3.293",ImmunizationFundingSource,Immunization Funding Source,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the vaccine administered. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","THO"
http://hl7.org/fhir/ValueSet/immunization-origin,4.0.1,draft,"2.16.840.1.113883.4.642.3.296",ImmunizationOriginCodes,Immunization Origin Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the data when the report of the immunization event is not based on information from the person, entity or organization who administered the vaccine. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","THO"
http://hl7.org/fhir/ValueSet/immunization-program-eligibility,4.0.1,draft,"2.16.840.1.113883.4.642.3.291",ImmunizationProgramEligibility,Immunization Program Eligibility,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the patient's eligibility for a vaccination program. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","THO"
http://hl7.org/fhir/ValueSet/immunization-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.290",ImmunizationReasonCodes,Immunization Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose of vaccine was administered. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","SCT"
http://hl7.org/fhir/ValueSet/immunization-recommendation-date-criterion,4.0.1,draft,"2.16.840.1.113883.4.642.3.308",ImmunizationRecommendationDateCriterionCodes,Immunization Recommendation Date Criterion Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support the definition of dates relevant to recommendations for future doses of vaccines. This value set is provided as a suggestive example.","StructureDefinition/immunizationrecommendation-314e","LOINC"
http://hl7.org/fhir/ValueSet/immunization-recommendation-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.307",ImmunizationRecommendationReasonCodes,Immunization Recommendation Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reasons why a given recommendation status is assigned. This value set is provided as a suggestive example and includes SNOMED CT concepts.","StructureDefinition/immunizationrecommendation-314e","SCT"
http://hl7.org/fhir/ValueSet/immunization-recommendation-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.305",ImmunizationRecommendationStatusCodes,Immunization Recommendation Status Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the status of the patient towards perceived immunity against a vaccine preventable disease. This value set is provided as a suggestive example.","StructureDefinition/immunizationrecommendation-314e","THO"
http://hl7.org/fhir/ValueSet/immunization-recommendation-target-disease,4.0.1,draft,"2.16.840.1.113883.4.642.3.309",ImmunizationRecommendationTargetDiseaseCodes,Immunization Recommendation Target Disease Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the disease targeted by a vaccination recommendation. This value set is provided as a suggestive example and includes the SNOMED CT concepts from the 64572001 (Disease) hierarchy.","StructureDefinition/immunizationrecommendation-314e","SCT"
http://hl7.org/fhir/ValueSet/immunization-route,4.0.1,draft,"2.16.840.1.113883.4.642.3.289",ImmunizationRouteCodes,Immunization Route Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the administrative routes used during vaccination. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","THO (V3)"
http://hl7.org/fhir/ValueSet/immunization-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.288",CodesForImmunizationSiteOfAdministration,Codes for Immunization Site of Administration,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the body site where the vaccination occurred. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","THO (V3)"
http://hl7.org/fhir/ValueSet/immunization-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.295",ImmunizationStatusCodes,Immunization Status Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the current status of the administered dose of vaccine.","StructureDefinition/immunization-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/immunization-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.992",ImmunizationStatusReasonCodes,Immunization Status Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose of vaccine was not administered. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","THO (V3),SCT"
http://hl7.org/fhir/ValueSet/immunization-subpotent-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.993",ImmunizationSubpotentReason,Immunization Subpotent Reason,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose is considered to be subpotent. This value set is provided as a suggestive example.","StructureDefinition/immunization-314e","THO"
http://hl7.org/fhir/ValueSet/immunization-target-disease,4.0.1,draft,"2.16.840.1.113883.4.642.3.1047",ImmunizationTargetDiseaseCodes,Immunization Target Disease Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the disease that the dose is being administered against. This value set is provided as a suggestive example and includes the SNOMED CT concepts from the 64572001 (Disease) hierarchy.","StructureDefinition/immunization-314e","SCT"
http://hl7.org/fhir/ValueSet/investigation-sets,4.0.1,draft,"2.16.840.1.113883.4.642.3.157",InvestigationType,Investigation Type,"Example value set for investigation type.","StructureDefinition/clinicalimpression-314e","SCT"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/location-314e,StructureDefinition/diagnosticreport-314e,StructureDefinition/molecularsequence-314e,StructureDefinition/careteam-314e,StructureDefinition/observation-antimicrobial-susceptibility-314e,StructureDefinition/questionnaireresponse-314e,StructureDefinition/diagnosticreport-notereport-314e,StructureDefinition/observation-microbiology-314e,StructureDefinition/immunization-314e,StructureDefinition/requestgroup-314e,StructureDefinition/task-314e,StructureDefinition/media-314e,StructureDefinition/communicationrequest-314e,StructureDefinition/nutritionorder-314e,StructureDefinition/imagingstudy-314e,StructureDefinition/documentreference-314e,StructureDefinition/encounter-314e,StructureDefinition/attachment-314e,StructureDefinition/medicationdispense-314e,StructureDefinition/group-314e,StructureDefinition/observation-lab-general-314e,StructureDefinition/endpoint-314e,StructureDefinition/goal-314e,StructureDefinition/medicationrequest-314e,StructureDefinition/substance-314e,StructureDefinition/practitioner-314e,StructureDefinition/allergyintolerance-314e,StructureDefinition/medication-314e,StructureDefinition/condition-314e,StructureDefinition/condition-diagnosis-314e,StructureDefinition/clinicalimpression-314e,StructureDefinition/visionprescription-314e,StructureDefinition/coverage-314e,StructureDefinition/schedule-314e,StructureDefinition/account-314e,StructureDefinition/contract-314e,StructureDefinition/observation-314e,StructureDefinition/relatedperson-314e,StructureDefinition/appointment-314e,StructureDefinition/organization-314e,StructureDefinition/episodeofcare-314e,StructureDefinition/patient-314e,StructureDefinition/detectedissue-314e,StructureDefinition/devicerequest-314e,StructureDefinition/observation-microorganism-314e,StructureDefinition/careplan-314e,StructureDefinition/practitionerrole-314e,StructureDefinition/condition-problem-healthconcern-314e,StructureDefinition/medicationadministration-314e,StructureDefinition/diagnosticreport-lab-314e,StructureDefinition/servicerequest-314e,StructureDefinition/slot-314e,StructureDefinition/procedure-314e,StructureDefinition/device-314e,StructureDefinition/immunizationevaluation-314e,StructureDefinition/immunizationrecommendation-314e,StructureDefinition/specimen-314e,StructureDefinition/healthcareservice-314e","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/patient-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/location-314e","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/location-314e,StructureDefinition/encounter-314e","THO"
